part_id,image_id,image_name,zip_relative_path,source_relative_path,split,family,numeric_id,extension,size_bytes,width,height,image_format
3,train_k_17592,train_k_17592.png,images/train_k_17592.png,train_k_17592.png,train,k,17592,.png,53021,1500,900,PNG
3,train_k_17593,train_k_17593.png,images/train_k_17593.png,train_k_17593.png,train,k,17593,.png,61148,1500,900,PNG
3,train_k_17594,train_k_17594.png,images/train_k_17594.png,train_k_17594.png,train,k,17594,.png,48840,1500,900,PNG
3,train_k_17595,train_k_17595.png,images/train_k_17595.png,train_k_17595.png,train,k,17595,.png,55992,1500,900,PNG
3,train_k_17596,train_k_17596.png,images/train_k_17596.png,train_k_17596.png,train,k,17596,.png,63345,1500,900,PNG
3,train_k_17597,train_k_17597.png,images/train_k_17597.png,train_k_17597.png,train,k,17597,.png,58260,1500,900,PNG
3,train_k_17598,train_k_17598.png,images/train_k_17598.png,train_k_17598.png,train,k,17598,.png,74490,1500,900,PNG
3,train_k_17599,train_k_17599.png,images/train_k_17599.png,train_k_17599.png,train,k,17599,.png,74575,1500,900,PNG
3,train_k_176,train_k_176.png,images/train_k_176.png,train_k_176.png,train,k,176,.png,37313,1500,900,PNG
3,train_k_1760,train_k_1760.png,images/train_k_1760.png,train_k_1760.png,train,k,1760,.png,74218,1500,900,PNG
3,train_k_17600,train_k_17600.png,images/train_k_17600.png,train_k_17600.png,train,k,17600,.png,58339,1500,900,PNG
3,train_k_17601,train_k_17601.png,images/train_k_17601.png,train_k_17601.png,train,k,17601,.png,37885,1500,900,PNG
3,train_k_17602,train_k_17602.png,images/train_k_17602.png,train_k_17602.png,train,k,17602,.png,111253,1500,900,PNG
3,train_k_17603,train_k_17603.png,images/train_k_17603.png,train_k_17603.png,train,k,17603,.png,78294,1500,900,PNG
3,train_k_17604,train_k_17604.png,images/train_k_17604.png,train_k_17604.png,train,k,17604,.png,49245,1500,900,PNG
3,train_k_17605,train_k_17605.png,images/train_k_17605.png,train_k_17605.png,train,k,17605,.png,49690,1500,900,PNG
3,train_k_17606,train_k_17606.png,images/train_k_17606.png,train_k_17606.png,train,k,17606,.png,45166,1500,900,PNG
3,train_k_17607,train_k_17607.png,images/train_k_17607.png,train_k_17607.png,train,k,17607,.png,56602,1500,900,PNG
3,train_k_17608,train_k_17608.png,images/train_k_17608.png,train_k_17608.png,train,k,17608,.png,48343,1500,900,PNG
3,train_k_17609,train_k_17609.png,images/train_k_17609.png,train_k_17609.png,train,k,17609,.png,59098,1500,900,PNG
3,train_k_1761,train_k_1761.png,images/train_k_1761.png,train_k_1761.png,train,k,1761,.png,72106,1500,900,PNG
3,train_k_17610,train_k_17610.png,images/train_k_17610.png,train_k_17610.png,train,k,17610,.png,65432,1500,900,PNG
3,train_k_17611,train_k_17611.png,images/train_k_17611.png,train_k_17611.png,train,k,17611,.png,42860,1500,900,PNG
3,train_k_17612,train_k_17612.png,images/train_k_17612.png,train_k_17612.png,train,k,17612,.png,34569,1500,900,PNG
3,train_k_17613,train_k_17613.png,images/train_k_17613.png,train_k_17613.png,train,k,17613,.png,68632,1500,900,PNG
