part_id,image_id,image_name,zip_relative_path,source_relative_path,split,family,numeric_id,extension,size_bytes,width,height,image_format
2,train_k_1,train_k_1.png,images/train_k_1.png,train_k_1.png,train,k,1,.png,55653,1500,900,PNG
2,train_k_10,train_k_10.png,images/train_k_10.png,train_k_10.png,train,k,10,.png,59085,1500,900,PNG
2,train_k_100,train_k_100.png,images/train_k_100.png,train_k_100.png,train,k,100,.png,61316,1500,900,PNG
2,train_k_1000,train_k_1000.png,images/train_k_1000.png,train_k_1000.png,train,k,1000,.png,52386,1500,900,PNG
2,train_k_10000,train_k_10000.png,images/train_k_10000.png,train_k_10000.png,train,k,10000,.png,95570,1500,900,PNG
2,train_k_10001,train_k_10001.png,images/train_k_10001.png,train_k_10001.png,train,k,10001,.png,50660,1500,900,PNG
2,train_k_10002,train_k_10002.png,images/train_k_10002.png,train_k_10002.png,train,k,10002,.png,56006,1500,900,PNG
2,train_k_10003,train_k_10003.png,images/train_k_10003.png,train_k_10003.png,train,k,10003,.png,68622,1500,900,PNG
2,train_k_10004,train_k_10004.png,images/train_k_10004.png,train_k_10004.png,train,k,10004,.png,76137,1500,900,PNG
2,train_k_10005,train_k_10005.png,images/train_k_10005.png,train_k_10005.png,train,k,10005,.png,76891,1500,900,PNG
2,train_k_10006,train_k_10006.png,images/train_k_10006.png,train_k_10006.png,train,k,10006,.png,103479,1500,900,PNG
2,train_k_10007,train_k_10007.png,images/train_k_10007.png,train_k_10007.png,train,k,10007,.png,81667,1500,900,PNG
2,train_k_10008,train_k_10008.png,images/train_k_10008.png,train_k_10008.png,train,k,10008,.png,81197,1500,900,PNG
2,train_k_10009,train_k_10009.png,images/train_k_10009.png,train_k_10009.png,train,k,10009,.png,31365,1500,900,PNG
2,train_k_1001,train_k_1001.png,images/train_k_1001.png,train_k_1001.png,train,k,1001,.png,52115,1500,900,PNG
2,train_k_10010,train_k_10010.png,images/train_k_10010.png,train_k_10010.png,train,k,10010,.png,40308,1500,900,PNG
2,train_k_10011,train_k_10011.png,images/train_k_10011.png,train_k_10011.png,train,k,10011,.png,52438,1500,900,PNG
2,train_k_10012,train_k_10012.png,images/train_k_10012.png,train_k_10012.png,train,k,10012,.png,40836,1500,900,PNG
2,train_k_10013,train_k_10013.png,images/train_k_10013.png,train_k_10013.png,train,k,10013,.png,32882,1500,900,PNG
2,train_k_10014,train_k_10014.png,images/train_k_10014.png,train_k_10014.png,train,k,10014,.png,72343,1500,900,PNG
2,train_k_10015,train_k_10015.png,images/train_k_10015.png,train_k_10015.png,train,k,10015,.png,58806,1500,900,PNG
